postId,accountName,status,imagesDownloaded,imagesFailed,error
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1235547621946198,"The Star Sydney Poker",fixed,12,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1521225985876008,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1234476788719948,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_821927283308236,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1332214698110472,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1159724169528544,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1292231975442078,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1633164758015463,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_909327351234895,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5995763260477744,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5928335073887230,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1405490560782885,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1199531001378843,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1258349872999306,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1250861929579083,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_991514996349463,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1544649786866961,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1429587971706477,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1201600738674220,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1688641895801082,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_859339826233648,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1231953145638979,"The Star Sydney Poker",fixed,12,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_983777873789842,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1200912777907332,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1301983294466946,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_120147094145835,"Kings Room",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1032569625577333,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_987425570091739,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1279815433350399,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1512689500062990,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1557125802286026,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1659112528754019,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5694745457246194,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1252036362794973,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_124566110370600,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1655208909144381,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_861789722655325,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1583359996329273,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1348651266466815,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1121734806660814,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1232288728938754,"The Star Sydney Poker",fixed,5,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1470887990909808,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1591656062166333,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1637904390874833,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5989176714469732,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6109308005789935,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1441118893886718,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5705521209501952,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1125962752904686,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_684567700377529,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_864994789001485,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_915545147279782,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1614672036531402,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1106178864883075,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_866168742217423,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1336046017727340,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1384303586234916,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1306117070720235,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1618752692790003,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1285355260298767,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_866745865493044,"The Star Sydney Poker",fixed,7,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_857778103056487,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_966537385513891,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1481250259873581,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1489086802423260,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1263014691697140,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_982398297261133,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1547243396607600,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1236461515188142,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1574780707187202,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1411138830218058,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6172063782847690,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_653905690110397,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1393557695309505,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_726925272808438,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5912118985508839,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1378553696809905,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_658108103023489,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_755370489963916,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1230156372485323,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1162173475950280,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1132393328928295,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_989456669888629,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1133565152144446,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1132405822260379,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1652560776075861,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_728397995994499,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1125185386315756,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1595835791748360,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1342740077057934,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1205137750818168,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_120872170739994,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_862369365930694,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1137889485045346,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5953939401326797,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_992442232923406,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1359593248705950,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_984236767077286,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1230276235806670,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1287648270069466,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_120463040780907,"Kings Room",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1536268014371805,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1380618009936807,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1404860354179239,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1388969402435001,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1232940545540239,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5888795801174491,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1631450544853551,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_682910043876628,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_739581074876191,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1551218362876770,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1669266117738660,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1124449836389311,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1578730906792182,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_968912078609755,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1593754098623196,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1267847828716177,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_732430302257935,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1229345119233115,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1590609525604320,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1294967035168572,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1216016839730259,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_791558759678422,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1144185597749068,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1478783106786963,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1294643278534281,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_123737273786817,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_668626145305018,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1483511182980822,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1166954995472128,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1270346180963991,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_966537462180550,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1236370621863898,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1290015395663736,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1596785288320077,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1299524828046126,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1334472414551367,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5617571594963581,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1131847945649500,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_857810056386625,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1173336394833988,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6072796432774426,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1631174291547843,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5697045180349555,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1662435325088406,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1244093606922582,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1320027462662529,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1207490661418561,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6083396275047775,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1650166452981960,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5867924779928260,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1488337152498225,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1245239273474682,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1619211786077427,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1488388479159759,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_806774893780864,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1676637597001512,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1356479985683943,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_126676850159526,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_867500385417592,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1635458674452738,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_861445033349367,"Kings Room",pending,0,1,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_719415343559431,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1395847358413872,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1199446918053918,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1598372044828068,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1226670842833876,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1056068259894136,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5710878105632929,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1404963367502271,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1353447342653874,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_986526556848307,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1190270466473914,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1389690885696186,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_864505035717127,"The Star Sydney Poker",fixed,4,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_821928033308161,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1246148586717084,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1559293218735951,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1500401001291840,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6242733185780749,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1476049803726960,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_669875668513399,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1126300846204210,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1233832345451059,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5716481198405953,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1269577477707528,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1411347646863843,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1227424062758554,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1570204977644775,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1674857093846229,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1588986082433331,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1090983373069291,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1572185477446725,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1338797944118814,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6022276714493065,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_862304665937164,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1437073104291297,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5651602621560478,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1487467992585141,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1349071956424746,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_976928754474754,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1642207270444545,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1232847315549562,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1344975760167699,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6234032206650847,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1118935063607455,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_867775015390129,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_989483833219246,"The Star Sydney Poker",fixed,1,0,
